state,zip,store_id,store_address,county,geo,whole_milk,milk_2pct,milk_1pct,milk_fatfree,pct_black,pct_white,pct_hisp,median_income,population,class_I_diff_cwt
AR,72560,1114,"409 Sylamore Ave, Mountain View, AR 72560",Izard,rural,4.42,4.42,4.42,4.42,0.2,90.4,3.2,29909.0,7791,4.0
AR,72601,2,"161 N Walmart Dr, Harrison, AR 72601",Boone,rural,4.06,4.06,4.06,4.06,0.3,93.5,3.0,52469.0,29777,3.3
AR,72616,76,"1000 W Trimble Ave, Berryville, AR 72616",Carroll,rural,4.22,4.22,4.22,4.22,0.8,67.1,18.2,55601.0,11184,3.3
AR,72634,1147,"168 Walmart Dr, Flippin, AR 72634",Marion,rural,4.26,4.26,4.26,4.26,0.3,91.0,2.8,46827.0,4544,3.6
AR,72653,11,"65 Wal Mart Dr, Mountain Home, AR 72653",Baxter,rural,3.44,3.44,3.44,3.44,0.2,91.2,3.3,47665.0,28615,3.6
AR,72701,2997|4516,616 N Garland Ave Ste 363,Washington,rural,3.14,3.14,3.14,3.14,5.8,76.0,7.8,49169.0,47780,3.3
AR,72703,2745|359,2690 E Citizens Dr,Madison,rural,3.14,,,,4.4,78.3,6.2,57175.0,35324,3.3
AR,72704,5737|144,3475 W Black Forest Drive,Benton,rural,3.14,,,,3.1,79.2,6.9,83327.0,28832,3.2
AR,72712,2203|7368|2685|2686|2741|3164|4376|4686|100|6953,702 Sw 8th St Pharmacy,Benton,rural,3.14,3.14,3.14,3.14,3.5,69.7,8.2,95071.0,38006,3.2
AR,72730,7242,"367 W Main St, Farmington, AR 72730",Washington,rural,3.14,3.14,3.14,3.14,1.7,78.5,9.3,84563.0,10842,3.3
AR,72740,373,"157 Gary Hatfield Way, Huntsville, AR 72740",Carroll,rural,4.37,4.37,4.37,4.37,0.1,74.6,6.8,51756.0,10066,3.3
AR,72751,6971,"240 Slack Street, Pea Ridge, AR 72751",Benton,rural,3.14,3.14,3.14,3.14,3.3,70.9,8.6,90159.0,9011,3.2
AR,72756,5169|3479|3654|1,2252 N 8th St,Benton,rural,3.14,3.14,3.14,3.14,0.8,57.0,31.7,67893.0,40282,3.2
AR,72758,5822|241|5837|5260,2708 S Rife Medical Ln Ste 110,Benton,urban,3.14,3.14,3.14,3.14,1.3,58.6,26.9,89111.0,46731,3.2
AR,72761,6960|4,935 S. Holly St,Benton,rural,3.14,3.14,3.14,3.14,0.8,59.6,20.7,65335.0,22808,3.2
AR,72762,2742|4375|4108,1375 Market Square Dr,Benton,rural,3.14,3.14,3.14,3.14,1.6,58.0,24.7,76739.0,44822,3.2
AR,72764,5738|54,3553 E Robinson Ave,Benton,rural,3.14,3.14,3.14,3.32,4.2,35.2,41.9,57361.0,58066,3.2
AR,72801,4128,2109 W Main St,Pope,urban,4.32,4.32,4.32,4.32,4.8,72.1,14.7,38216.0,18165,3.6
AR,72802,58,2409 E Main St,Pope,rural,4.32,4.32,4.32,4.32,2.1,80.7,12.4,59772.0,23422,3.6
AR,72830,66,"230 Market St., Clarksville, AR 72830",Johnson,rural,4.26,4.26,4.26,4.26,1.8,70.9,19.2,39950.0,16138,3.6
AR,72834,296,"1172 N State Highway 7, Dardanelle, AR 72834",Logan,rural,4.32,4.32,4.32,4.32,3.0,69.9,23.6,59435.0,9618,3.6
AR,72855,230,"1501 E Walnut St, Paris, AR 72855",Franklin,rural,4.22,4.22,4.22,4.22,1.0,84.7,3.0,48929.0,6178,3.6
AR,72901,125,2425 S Zero St,Sebastian,urban,3.66,,,,9.5,61.3,17.3,42361.0,20783,3.6
AR,72903,2744|141,4900 Rogers Ave Ste 101j,Sebastian,urban,3.66,3.66,3.66,3.66,7.2,73.6,9.2,58498.0,25696,3.6
AR,72904,388,2100 No. 62nd St.,Sebastian,urban,3.66,3.66,3.66,3.66,12.3,31.2,42.8,38009.0,22539,3.6
AR,72908,4579,8600 Us Hwy 71 S,Sebastian,urban,3.66,3.66,3.66,3.66,2.2,72.5,9.5,63697.0,13860,3.6
AR,72921,358,"367 W Cherry St, Alma, AR 72921",Crawford,rural,3.66,3.66,3.66,3.66,2.2,87.8,4.3,62568.0,12817,3.3
AR,72927,55,"1400 East Main St, Booneville, AR 72927",Logan,rural,4.22,4.22,4.22,4.22,2.1,88.7,4.8,50982.0,8419,3.6
AR,72936,3231,"551 Liberty Dr, Greenwood, AR 72936",Sebastian,rural,3.66,3.66,3.66,3.66,0.9,87.2,6.1,68125.0,14285,3.6
AR,72949,209,"1516 N 18th St, Ozark, AR 72949",Franklin,rural,4.22,4.22,4.22,4.22,0.7,90.2,2.5,48779.0,9606,3.6
AR,72956,16,"2214 Fayetteville Rd, Van Buren, AR 72956",Crawford,rural,3.66,3.66,3.66,3.66,1.1,78.4,11.6,57625.0,34805,3.3
AZ,85015,2113,1607 W Bethany Home Rd,Maricopa,urban,2.26,2.26,2.26,2.26,13.5,25.1,50.0,47486.0,42594,2.6
AZ,85017,5330,6145 N 35th Ave,Maricopa,urban,2.26,2.26,2.26,2.26,7.7,19.1,63.3,50754.0,43226,2.6
AZ,85018,2515,3721 E Thomas Rd,Maricopa,urban,2.26,2.26,2.26,2.26,4.2,66.8,20.5,85335.0,38411,2.6
AZ,85020,2632,115 E Dunlap Ave,Maricopa,urban,2.26,2.26,2.26,2.26,4.0,59.8,26.8,74622.0,34376,2.6
AZ,85023,2512,1825 W Bell Rd,Maricopa,urban,2.26,2.26,2.26,2.26,7.2,54.7,29.0,67986.0,33097,2.6
AZ,85031,5189,5250 W Indian School Rd,Maricopa,urban,2.26,2.26,2.26,2.26,3.2,13.5,81.8,60741.0,31838,2.6
AZ,85032,1598|4232,4617 E Bell Rd,Maricopa,urban,2.26,2.26,2.26,2.26,3.6,58.9,28.9,69942.0,68805,2.6
AZ,85035,1549,2020 N 75th Ave,Maricopa,urban,2.26,2.26,2.26,2.26,8.7,6.9,79.2,53633.0,54535,2.6
AZ,85041,3771,6150 S 35th Ave,Maricopa,urban,2.26,2.26,2.26,2.26,15.4,13.3,65.2,65345.0,62702,2.6
AZ,85042,4293,2435 E Baseline Rd,Maricopa,urban,2.26,2.26,2.26,2.26,15.8,23.0,53.3,78282.0,46913,2.6
AZ,85043,5331,7575 W Lower Buckeye Rd,Maricopa,urban,2.26,2.26,2.26,2.26,8.1,11.0,77.6,66158.0,40091,2.6
AZ,85051,6477,9600 N Metro Pkwy W,Maricopa,urban,2.26,2.26,2.26,2.26,7.0,35.4,45.8,57176.0,43520,2.6
AZ,85085,5190,2501 W Happy Valley Rd Ste 34,Maricopa,urban,2.26,2.26,2.26,2.26,3.2,66.6,12.3,112928.0,27769,2.6
AZ,85086,5329,"4435 W Anthem Way, Anthem, AZ 85086",Maricopa,rural,4.16,4.16,4.16,4.16,1.7,80.2,12.1,114775.0,43884,2.6
AZ,85120,1381,"2555 W Apache Trl, Apache Junction, AZ 85120",Maricopa,urban,2.42,2.42,2.42,2.42,0.7,79.2,14.7,53291.0,29623,2.6
AZ,85122,1218,"1741 E Florence Blvd, Casa Grande, AZ 85122",Pinal,urban,3.46,3.46,3.46,3.46,3.7,41.2,45.8,62944.0,55919,2.6
AZ,85128,2778,"1695 N Arizona Blvd, Coolidge, AZ 85128",Pinal,rural,3.46,3.46,3.46,3.46,5.4,28.7,49.8,55768.0,17659,2.6
AZ,85138,4430,"41650 W Maricopa Casa Grande Hwy, Maricopa, AZ 85138",Pinal,rural,3.46,3.46,3.46,3.46,11.2,44.1,33.8,89026.0,49220,2.6
AZ,85142,4451,"21055 E Rittenhouse Rd, Queen Creek, AZ 85142",Maricopa,urban,2.42,2.42,2.42,2.42,3.8,65.3,22.1,116587.0,82360,2.6
AZ,85143,3751,"1725 W Hunt Hwy, San Tan Valley, AZ 85143",Pinal,urban,2.42,2.42,2.42,2.42,3.2,65.1,25.4,85744.0,39622,2.6
AZ,85201,2482,857 N Dobson Rd,Maricopa,urban,2.42,2.42,2.42,2.42,6.8,44.2,38.0,57684.0,51840,2.6
AZ,85203,5332,730 E Mckellips Rd,Maricopa,urban,2.42,2.42,2.42,2.42,4.9,56.6,27.6,69274.0,38202,2.6
AZ,85204,5304|2768,1916 S Lindsay Rd,Maricopa,urban,2.42,2.42,2.42,2.42,3.6,48.5,42.3,65836.0,66851,2.6
AZ,85205,5257,5122 E University Dr,Maricopa,urban,2.42,2.42,2.42,2.42,3.0,75.0,15.2,68772.0,44010,2.6
AZ,85206,1646|5428,6131 E Southern Ave,Maricopa,urban,2.42,2.42,2.42,2.42,3.9,69.1,21.6,64665.0,36378,2.6
AZ,85209,3833,1606 S Signal Butte Rd,Maricopa,urban,2.42,,,,3.0,71.3,17.6,75808.0,41012,2.6
AZ,85210,3799,240 W Baseline Rd,Maricopa,urban,2.42,2.42,2.42,2.42,8.3,35.7,47.7,57480.0,41434,2.6
AZ,85212,5349,8335 E Guadalupe Rd,Maricopa,urban,2.42,2.42,2.42,2.42,5.0,67.2,17.6,119951.0,46153,2.6
AZ,85213,3846,2725 E Mckellips Rd,Maricopa,urban,2.42,2.42,2.42,2.42,3.2,73.3,15.7,95831.0,37593,2.6
AZ,85215,2767,4505 E Mckellips Rd,Maricopa,rural,2.42,,,,1.3,78.5,14.1,82171.0,16525,2.6
AZ,85225,4324|1512,1900 E Chandler Blvd,Maricopa,urban,2.42,2.42,2.42,2.42,7.3,47.6,33.6,78129.0,73116,2.6
AZ,85226,6480,3460 W. Chandler Boulevard,Maricopa,rural,2.42,2.42,2.42,2.42,4.6,59.7,16.6,101669.0,41734,2.6
AZ,85251,2112,4915 N Pima Rd,Maricopa,urban,2.26,2.26,2.26,2.26,1.9,73.5,16.6,86201.0,40709,2.6
AZ,85260,2766,15355 N Northsight Blvd,Maricopa,urban,2.26,2.26,2.26,2.26,2.3,75.8,9.8,101112.0,38627,2.6
AZ,85282,5768,800 E Southern Ave,Maricopa,urban,2.42,2.42,2.42,2.42,8.7,54.6,24.3,72895.0,52828,2.6
AZ,85284,1746,1380 W Elliot Rd,Maricopa,urban,2.42,2.42,2.42,2.42,2.2,72.7,12.5,147500.0,19150,2.6
AZ,85286,2671|3360,1175 S Arizona Ave,Maricopa,urban,2.42,2.42,2.42,2.42,6.2,53.7,18.6,114480.0,48183,2.6
AZ,85295,3861|5186,5290 S Power Rd,Maricopa,urban,2.42,2.42,2.42,2.42,4.3,64.5,18.9,113168.0,54556,2.6
AZ,85301,5124,5605 W Northern Ave,Maricopa,urban,2.26,2.26,2.26,2.26,8.5,21.7,63.7,45837.0,67781,2.6
AZ,85302,3844|3845,5137 W Olive Ave,Maricopa,urban,2.26,2.26,2.26,2.26,8.8,46.3,33.3,57995.0,40331,2.6
AZ,85303,3314,7450 W Glendale Ave,Maricopa,urban,2.26,2.26,2.26,2.26,8.8,22.2,58.8,70090.0,35194,2.6
AZ,85305,3465,5010 N 95th Ave,Maricopa,urban,2.26,2.26,2.26,2.26,7.1,35.4,47.1,95625.0,15146,2.6
AZ,85308,3315|1532|3241,4230 W Union Hills Dr,Maricopa,urban,2.26,2.26,2.26,2.26,2.4,70.8,14.9,91968.0,63789,2.6
AZ,85310,4233,6550 West Happy Valley Rd,Maricopa,urban,2.26,,,,3.0,79.5,8.7,111818.0,19224,2.6
AZ,85326,3407,"1060 S Watson Rd, Buckeye, AZ 85326",Maricopa,rural,2.26,2.26,2.26,2.26,5.2,38.5,50.7,82456.0,73579,2.6
AZ,85331,5835,"34399 N Cave Creek Rd, Cave Creek, AZ 85331",Maricopa,rural,4.16,4.16,4.16,4.16,0.9,85.6,7.4,117938.0,31133,2.6
AZ,85335,4336,"12900 W Thunderbird Rd, El Mirage, AZ 85335",Maricopa,urban,2.26,2.26,2.26,2.26,6.8,34.1,49.3,72134.0,35652,2.6
AZ,85338,5369,1100 N Estrella Pkwy,Maricopa,rural,2.26,2.26,2.26,2.26,5.6,46.8,39.5,93435.0,60922,2.6
AZ,85344,4543,"100 W Riverside Dr, Parker, AZ 85344",La Paz,rural,3.16,3.16,3.16,3.16,0.4,37.5,36.3,53295.0,9106,2.5
AZ,85345,1533,7975 W Peoria Ave,Maricopa,urban,2.26,2.26,2.26,2.26,4.7,47.5,37.9,61628.0,61801,2.6
AZ,85349,4337,"1613 N Main St, San Luis, AZ 85349",Yuma,urban,3.36,3.36,3.36,3.36,1.7,4.8,92.2,46801.0,26190,2.5
AZ,85364,7320|5342,2675 W. 8th Street,Yuma,urban,3.36,3.36,3.36,3.36,1.9,23.5,70.4,53877.0,71910,2.5
AZ,85374,4218|2777,15431 W Greenway Rd,Maricopa,urban,2.26,,,,3.9,77.3,13.6,76770.0,41814,2.6
AZ,85381,4275,7421 West Thunderbird Road,Maricopa,urban,2.26,2.26,2.26,2.26,2.8,68.9,21.4,86743.0,27098,2.6
AZ,85382,3896,21655 N Lake Pleasant Pkwy,Maricopa,urban,2.26,,,,2.5,73.6,13.8,87060.0,41158,2.6
AZ,85388,5429,14111 N Prasada Gateway Ave,Maricopa,urban,2.26,2.26,2.26,2.26,5.1,61.2,24.1,100639.0,33517,2.6
AZ,85392,2554,"13055 W Rancho Santa Fe Blvd, Avondale, AZ 85392",Maricopa,urban,2.26,2.26,2.26,2.26,8.1,36.5,45.1,83439.0,39208,2.6
AZ,85395,3604,14200 W Indian School Rd,Maricopa,urban,2.26,,,,5.1,61.7,22.6,105717.0,37313,2.6
AZ,85532,1334,"100 South Ragus Rd, Claypool, AZ 85532",Gila,,3.66,3.66,3.66,3.66,0.0,29.5,64.3,,387,2.4
AZ,85541,1369,"300 N Beeline Hwy, Payson, AZ 85541",Gila,rural,4.32,4.32,4.32,4.32,0.5,84.0,11.9,58734.0,22951,2.4
AZ,85546,1149,"755 S 20th Ave, Safford, AZ 85546",Graham,rural,3.54,3.54,3.54,3.54,2.7,48.2,45.9,61627.0,20893,2.4
AZ,85602,3807,"201 S Prickly Pear Ave, Benson, AZ 85602",Cochise,rural,3.66,3.66,3.66,3.66,0.1,76.2,18.8,54577.0,9643,2.4
AZ,85607,1846,"199 W 5th St, Douglas, AZ 85607",Cochise,rural,3.62,3.62,3.62,3.62,0.9,6.8,89.6,41369.0,16864,2.4
AZ,85614,1411,"18680 S Nogales Hwy, Sahuarita, AZ 85614",Pima,rural,3.57,3.57,3.57,3.57,1.7,81.0,14.8,59850.0,23997,2.4
AZ,85621,1324,"100 W White Park Dr, Nogales, AZ 85621",Santa Cruz,rural,3.52,3.52,3.52,3.52,0.2,3.8,93.8,37004.0,21421,2.4
AZ,85635,1240,"500 N Highway 90 Byp, Sierra Vista, AZ 85635",Cochise,rural,3.54,3.54,3.54,3.54,5.7,55.5,27.5,62167.0,35516,2.4
AZ,85704,4264,7951 N Oracle Rd,Pima,urban,3.48,3.48,3.48,3.48,0.9,71.9,17.9,73268.0,34590,2.4
AZ,85705,4473|1325,2175 W Ruthrauff Rd,Pima,urban,3.48,3.48,3.48,3.48,3.7,38.7,47.7,33941.0,56344,2.4
AZ,85706,4490,2565 E. Commerce Center Place,Pima,urban,3.48,3.48,3.48,3.48,3.0,8.9,84.3,46532.0,57897,2.4
AZ,85710,3049|3143|1291,2550 S. Kolb Rd,Pima,urban,3.48,3.48,3.48,3.48,4.6,60.8,26.7,52299.0,52982,2.4
AZ,85711,4603,5500 E 22nd St,Pima,urban,3.48,3.48,3.48,3.48,5.0,43.4,41.4,50227.0,41412,2.4
AZ,85712,3357,3925 E Grant Rd,Pima,urban,3.48,3.48,3.48,3.48,5.1,56.1,28.9,45254.0,30975,2.4
AZ,85713,5626,1260 East Tucson Marketplace Blvd,Pima,urban,3.48,3.48,3.48,3.48,3.1,21.5,70.1,47708.0,46688,2.4
AZ,85716,3884,3435 East Broadway Blvd,Pima,urban,3.48,3.48,3.48,3.48,5.5,59.4,25.6,47568.0,31590,2.4
AZ,85719,5725,831 E Fort Lowell Road,Pima,urban,3.48,3.48,3.48,3.48,2.8,58.4,26.1,39144.0,48947,2.4
AZ,85730,5799,2711 S. Houghton Rd,Pima,rural,3.48,3.48,3.48,3.48,6.3,54.1,32.8,58609.0,38462,2.4
AZ,85741,2922,7635 No. La Cholla B,Pima,urban,3.48,3.48,3.48,3.48,2.4,51.8,31.8,68395.0,33480,2.4
AZ,85743,5031,"8280 N Cortaro Rd, Tucson, AZ 85743",Pima,rural,3.48,3.48,3.48,3.48,2.1,62.2,27.8,86584.0,30626,2.4
AZ,85746,3377|1612,2823 W Valencia Rd,Pima,rural,3.48,3.48,3.48,3.48,1.6,15.9,77.4,65611.0,46617,2.4
AZ,85747,5858,9260 S. Houghton Rd,Pima,rural,3.48,3.48,3.48,3.48,4.3,59.8,28.2,104855.0,25932,2.4
AZ,85755,3379,2150 E Tangerine Rd,Pima,rural,3.48,3.48,3.48,3.48,1.5,77.7,12.2,107350.0,17555,2.4
AZ,85901,1230,"5401 S White Mountain Rd, Show Low, AZ 85901",Apache,rural,4.36,,,,0.5,76.1,17.3,56634.0,18966,2.3
AZ,85939,4355,"715 N Main St, Taylor, AZ 85939",Navajo,rural,4.36,4.36,4.36,4.36,0.0,83.9,8.8,76925.0,3844,2.3
AZ,86001,1175,2750 S Woodlands Village Blvd,Coconino,rural,4.33,4.33,4.33,4.33,2.0,63.6,15.4,60774.0,37084,2.4
AZ,86004,4252,2601 E Huntington Dr,Coconino,rural,4.33,4.33,4.33,4.33,0.6,61.9,19.4,73765.0,36590,2.4
AZ,86040,1442,"1017 West Haul Road, Page, AZ 86040",Coconino,rural,4.43,4.43,4.43,4.43,1.6,28.8,4.9,77777.0,10785,2.4
AZ,86047,1328,"700 Mikes Pike St, Winslow, AZ 86047",Coconino,rural,4.36,4.36,4.36,4.36,2.3,17.6,26.9,45842.0,14688,2.4
AZ,86301,1417,3050 E State Route 69,Yavapai,rural,4.32,,,,0.3,83.9,9.3,70617.0,26136,2.4
AZ,86314,3730,"3450 N Glassford Hill Rd, Prescott Valley, AZ 86314",Yavapai,rural,4.32,4.32,4.32,4.32,0.7,72.4,22.2,63660.0,39202,2.4
AZ,86326,1299,"2003 E Rodeo Dr, Cottonwood, AZ 86326",Yavapai,rural,4.32,4.32,4.32,4.32,0.7,75.2,18.1,51637.0,24486,2.4
AZ,86404,1364,"5695 Highway 95 N, Lake Havasu City, AZ 86404",Mohave,rural,3.12,3.12,3.12,3.12,0.2,80.5,14.4,63125.0,18280,2.5
AZ,86409,2051,"3396 Stockton Hill Rd, Kingman, AZ 86409",Mohave,rural,3.12,3.12,3.12,3.12,1.3,78.5,14.1,47171.0,29001,2.5
AZ,86426,4203,"5210 S Highway 95, Fort Mohave, AZ 86426",Mohave,rural,3.02,3.02,3.02,3.02,1.2,73.8,17.0,66851.0,15795,2.5
AZ,86442,1370,"2840 Highway 95, Bullhead City, AZ 86442",Mohave,rural,3.02,3.02,3.02,3.02,2.0,65.0,27.0,43624.0,34071,2.5
CA,90221,5807,"2100 N Long Beach Blvd, Compton, CA 90221",Los Angeles,urban,3.94,3.92,,3.92,18.6,0.7,78.5,64439.0,52119,2.8
CA,90242,5603|4132,12270 Paramount Blvd,Los Angeles,urban,3.94,3.92,3.94,3.92,4.3,11.5,76.0,81448.0,41685,2.8
CA,90250,5604,"14441 Inglewood Ave, Hawthorne, CA 90250",Los Angeles,urban,3.94,3.92,3.94,3.92,23.4,11.5,53.7,74616.0,96200,2.8
CA,90280,3180,"4651 Firestone Blvd, South Gate, CA 90280",Los Angeles,urban,3.94,3.92,3.94,3.92,0.8,2.6,95.2,67287.0,92262,2.8
CA,90501,5072,19503 Normandie Ave,Los Angeles,urban,3.94,,,,5.6,19.9,42.9,89926.0,42536,2.8
CA,90503,2226|5874,19340 Hawthorne Blvd,Los Angeles,urban,3.94,3.92,3.92,3.92,3.9,33.2,15.6,117364.0,44280,2.8
CA,90620,5032,"8450 La Palma Ave, Buena Park, CA 90620",Orange,urban,3.94,,,,1.7,27.8,36.7,115501.0,47042,2.8
CA,90623,3099,"5420 La Palma Ave, La Palma, CA 90623",Los Angeles,urban,3.94,3.92,3.94,3.92,4.8,22.5,19.7,110028.0,15419,2.8
CA,90631,3248|5641,1340 S Beach Blvd,Los Angeles,urban,3.94,3.92,3.94,3.92,1.8,26.6,56.6,98009.0,69064,2.8
CA,90638,5661,"14865 Telegraph Road, La Mirada, CA 90638",Los Angeles,urban,3.94,3.92,3.94,3.92,1.4,27.0,46.8,104114.0,46170,2.8
CA,90660,2886,"8500 Washington Blvd, Pico Rivera, CA 90660",Los Angeles,urban,3.94,3.92,3.94,3.92,0.9,4.5,90.5,82539.0,61561,2.8
CA,90670,2948,"13310 Telegraph Rd, Santa Fe Springs, CA 90670",Los Angeles,urban,3.94,3.92,3.94,3.92,2.4,10.9,73.8,83259.0,17556,2.8
CA,90680,4134,"12840 Beach Blvd, Stanton, CA 90680",Orange,urban,3.93,,,,2.0,16.6,50.5,79303.0,31102,2.8
CA,90703,2082,"12701 Towne Center Dr, Cerritos, CA 90703",Los Angeles,urban,3.94,3.92,3.94,3.92,8.1,12.4,14.1,124240.0,49334,2.8
CA,90712,2609,"2770 Carson St, Lakewood, CA 90712",Los Angeles,urban,3.94,,,,11.5,29.8,35.5,119143.0,31552,2.8
CA,90723,2110,"14501 Lakewood Blvd, Paramount, CA 90723",Los Angeles,urban,3.94,3.92,3.94,3.92,8.8,4.5,81.3,67130.0,53286,2.8
CA,90746,5602,"20226 Avalon Blvd, Carson, CA 90746",Los Angeles,urban,3.94,3.92,3.92,3.96,60.9,4.1,20.2,109596.0,27643,2.8
CA,90805,4101,3705 E South St,Los Angeles,urban,3.94,3.92,3.94,3.92,17.7,7.2,59.9,64848.0,96515,2.8
CA,90808,3477,7250 Carson Blvd,Los Angeles,urban,3.94,3.92,3.94,3.92,3.5,52.1,25.7,131535.0,39698,2.8
CA,91010,2401,"1600 Mountain Ave, Duarte, CA 91010",Los Angeles,urban,3.94,3.92,3.94,3.43,5.0,20.3,55.6,95172.0,26825,2.8
CA,91307,5152,"6433 Fallbrook Ave, West Hills, CA 91307",Los Angeles,urban,3.94,3.92,3.94,3.92,4.5,57.0,15.4,130877.0,25368,2.8
CA,91320,3179,"512 N Ventu Park Rd, Thousand Oaks, CA 91320",Ventura,urban,3.94,3.92,3.94,3.92,1.9,63.9,18.7,143873.0,44138,2.6
CA,91326,2526,"19821 Rinaldi St, Porter Ranch, CA 91326",Los Angeles,urban,3.93,3.92,3.87,3.82,8.2,41.5,13.4,142170.0,36503,2.8
CA,91350,3523,26471 Carl Boyer Dr,Los Angeles,urban,3.94,3.92,3.94,3.92,4.4,46.3,30.5,137626.0,42970,2.8
CA,91355,5162,27931 Kelly Johnson Pkwy,Los Angeles,urban,3.94,3.92,3.94,3.92,2.4,59.0,21.6,109752.0,30289,2.8
CA,91381,2297,"25450 The Old Rd, Stevenson Ranch, CA 91381",Los Angeles,rural,3.94,3.92,3.93,3.92,5.5,42.9,19.7,148873.0,20864,2.8
CA,91402,5605|2568,14530 Nordhoff St,Los Angeles,urban,3.94,3.92,3.92,3.92,3.0,10.7,70.1,55130.0,67937,2.8
CA,91502,5686,"1301 N Victory Pl, Burbank, CA 91502",Los Angeles,urban,3.93,3.92,3.92,3.92,4.2,48.0,28.6,59711.0,12312,2.8
CA,91706,3522,"3250 Big Dalton Ave, Baldwin Park, CA 91706",Los Angeles,urban,3.93,3.92,3.87,3.78,0.9,3.5,72.9,76348.0,72495,2.8
CA,91710,3464,"3943 Grand Ave, Chino, CA 91710",San Bernardino,urban,3.92,3.92,3.92,3.92,4.9,18.6,59.5,98099.0,81466,2.6
CA,91722,2292,"1275 N Azusa Ave, Covina, CA 91722",Los Angeles,urban,3.93,3.92,3.87,3.78,3.4,13.7,63.5,95157.0,34470,2.8
CA,91739,1922,"12549 Foothill Blvd, Rancho Cucamonga, CA 91739",San Bernardino,urban,3.86,3.86,3.92,3.86,10.9,30.0,34.4,138079.0,41319,2.6
CA,91740,1941,"1950 Auto Center Drive, Glendora, CA 91740",Los Angeles,urban,3.94,3.92,3.94,3.92,2.2,34.2,49.7,96433.0,27131,2.8
CA,91744,3133,"1425 N Hacienda Blvd, La Puente, CA 91744",Los Angeles,urban,3.93,3.92,3.87,3.76,1.1,4.0,80.3,86290.0,79380,2.8
CA,91745,2251,"17150 Gale Ave, City Of Industry, CA 91745",Los Angeles,urban,3.93,3.92,3.87,3.78,0.8,12.3,43.2,101427.0,55489,2.8
CA,91762,3796,"1333 N Mountain Ave, Ontario, CA 91762",San Bernardino,urban,3.87,3.87,3.92,3.87,3.7,14.9,70.5,74245.0,62990,2.6
CA,91765,4762,"1180 S Diamond Bar Blvd, Diamond Bar, CA 91765",Los Angeles,urban,3.93,3.92,3.92,3.8,3.9,14.6,18.7,105712.0,45303,2.8
CA,91766,2288,80 Rio Rancho Rd,Los Angeles,urban,3.93,3.92,3.92,3.43,4.7,7.4,72.8,72692.0,69517,2.8
CA,91767,3132,778 E Arrow Hwy,Los Angeles,urban,3.93,3.92,3.87,3.87,5.4,12.5,69.5,75870.0,50715,2.8
CA,91770,5154,"1827 Walnut Grove Ave, Rosemead, CA 91770",Los Angeles,urban,3.94,,3.94,3.92,0.5,4.1,30.1,70863.0,59410,2.8
CA,91786,5691|1992,1445 East Foothill Blvd,San Bernardino,urban,3.87,3.87,3.92,3.87,7.3,28.9,49.9,81973.0,56025,2.6
CA,91791,5954,"2753 E. Eastland Center Dr, Ste 5555, West Covina, CA 91791",Los Angeles,urban,3.93,,,,3.4,13.6,50.5,96470.0,33902,2.8
CA,91910,2291|3947,75 North Broadway,San Diego,urban,3.83,3.83,3.92,3.83,3.5,20.1,63.4,84111.0,76313,2.8
CA,91911,5305,1150 Broadway,San Diego,urban,3.83,,,,3.5,12.2,72.8,77705.0,87799,2.8
CA,91915,3516,1360 Eastlake Pkwy,San Diego,urban,3.83,3.83,3.92,3.83,8.4,19.3,44.6,136297.0,35608,2.8
CA,91942,5684|5140,8810 Grossmont Blvd,San Diego,urban,3.83,3.83,3.92,3.83,6.7,54.6,26.4,80996.0,40995,2.8
CA,91950,5023,"1200 Highland Ave, National City, CA 91950",San Diego,urban,3.83,3.83,3.92,3.83,4.0,9.9,66.3,59414.0,57844,2.8
CA,92020,3524,605 Fletcher Pkwy,San Diego,urban,3.82,,,,5.1,58.6,26.5,71400.0,59775,2.8
CA,92021,4169|2253,300 North Second Street,San Diego,urban,3.82,3.83,3.92,3.82,5.5,56.1,28.6,68093.0,69638,2.8
CA,92024,5886,"1550 Leucadia Blvd, Encinitas, CA 92024",San Diego,urban,3.82,3.82,3.92,3.82,0.5,77.0,13.5,141329.0,50222,2.8
CA,92027,3084|5996,1266 East Valley Parkway,San Diego,rural,3.82,3.82,3.92,3.82,2.0,31.6,56.9,80260.0,55750,2.8
CA,92054,5637|2494,1046 Mission Avenue,San Diego,urban,3.82,3.82,3.92,3.82,3.3,49.2,38.3,68713.0,37050,2.8
CA,92056,5075,3405 Marron Rd,San Diego,urban,3.86,3.82,3.92,3.82,2.3,49.8,31.8,97736.0,54190,2.8
CA,92057,2245,705 College Blvd,San Diego,urban,3.82,3.82,3.92,3.82,5.2,40.1,39.7,100066.0,58022,2.8
CA,92064,1700,"13425 Community Rd, Poway, CA 92064",San Diego,urban,3.82,3.82,3.92,3.82,2.7,59.5,16.6,135943.0,48783,2.8
CA,92069,3494,"732 Center Dr, San Marcos, CA 92069",San Diego,urban,3.82,3.82,3.92,3.82,1.5,37.7,45.9,86156.0,46648,2.8
CA,92071,1917,"170 Town Center Parkway, Santee, CA 92071",San Diego,urban,3.82,3.83,3.92,3.82,1.3,66.3,19.6,101906.0,59795,2.8
CA,92083,2094,"1800 University Dr, Vista, CA 92083",San Diego,urban,3.82,3.82,3.92,3.82,2.8,28.2,60.3,80160.0,37864,2.8
